merge_label,Zip5,delta_hhi,acquiror_share,target_share,merge_id,-5,-4,-3,-2,-1,0,1,2,3,4,5
Starwood Waypoint - Invitation Homes,32771,0,0,0,4,6.48323970655654,6.61417048632091,6.74108250839328,6.71533925368083,6.73576196812892,6.95910458444586,6.99389466041983,6.97375452395122,,,
Starwood Waypoint - Invitation Homes,32773,0,0,0,4,5.56967322200167,5.79335336821478,5.90297317108538,5.93690507263751,6.46134630483745,6.55634109575635,6.77979269553568,5.53308355719286,,,
Starwood Waypoint - Invitation Homes,32776,0,0,0,4,23.9213339990703,24.8920201707629,23.3668558906503,23.3922878443183,17.9775151283005,14.5113676723,11.5564581839918,9.13613043229642,,,
Starwood Waypoint - Invitation Homes,32779,0,0,0,4,4.23233054712436,4.3781401119179,4.6173656497227,4.66359677146907,4.66810271051149,4.88798850867885,5.01106595270051,4.98042535771158,,,
Starwood Waypoint - Invitation Homes,32792,0,0,0,4,12.9350890518276,13.1343665306986,13.2160175093485,13.0632074632759,13.2104621237937,13.2062370772872,13.3149843654691,13.3320710059172,,,
Starwood Waypoint - Invitation Homes,32796,0,0,0,4,8.09586834758778,7.6474057934111,7.26594368570791,6.88758461727306,6.77683577020565,6.28095374443654,5.73854235329017,5.7270640997526,,,
Starwood Waypoint - Invitation Homes,32803,0,0,0,4,3.73428999354728,3.76772332840287,3.73644122723226,3.7806420513415,3.80432573668167,3.21257277926141,3.18975268229735,3.18294051601103,,,
Starwood Waypoint - Invitation Homes,32805,0,0,0,4,6.09110857720184,6.23359520622264,6.3079045479158,6.39435992094905,6.49618381597218,6.51473558568395,6.53502320104658,7.06558449689511,,,
Starwood Waypoint - Invitation Homes,32806,0,0,0,4,44.4788126721178,44.9609092924477,45.2474154047887,44.8606080445306,44.5420144245349,44.2502390912853,43.9700534606272,43.8757513446318,,,
Starwood Waypoint - Invitation Homes,32807,0,0,0,4,32.8932263381967,33.1935149401452,33.1358146640636,32.7722027525598,32.6535202905629,32.4488161585185,32.5787477429867,32.444000453334,,,
Starwood Waypoint - Invitation Homes,32808,0,0,0,4,4.91903858359691,5.13854706054775,4.77908177925512,5.32515928014599,5.78400680132672,11.0615767675439,11.8595352190054,11.8082328342101,,,
Starwood Waypoint - Invitation Homes,32809,0,0,0,4,4.3466692405725,4.24445399223803,4.28724237342884,4.34918790001208,4.40875897766031,4.48025418782679,4.45975234980681,4.47427203573977,,,
Starwood Waypoint - Invitation Homes,32810,0,0,0,4,10.4199641236678,10.4194496243032,5.68490144805081,5.70180110886541,10.2524873417454,10.1889011329974,10.5244219010663,10.5091025579066,,,
Starwood Waypoint - Invitation Homes,32811,0,0,0,4,29.9530179661129,14.0242110409602,13.9808013170023,13.7345443810252,13.1513908851786,18.7250500890753,20.8618983926136,22.151282568805,,,
Starwood Waypoint - Invitation Homes,32812,0,0,0,4,4.61048951651944,4.19968789813479,4.06475866166281,3.86553477314397,3.71381899311736,3.58135601826147,3.54684361523567,3.54424788949484,,,
Starwood Waypoint - Invitation Homes,32817,0,0,0,4,4.06335531208961,4.38405387052965,4.50261259695127,4.58488411666943,4.61880702156184,4.58397964242173,4.68682545782011,4.74361966420361,,,
Starwood Waypoint - Invitation Homes,32818,0,0,0,4,3.59633947582524,4.34775087886441,4.48353106764005,3.91237027811675,4.56507937157059,4.6515997070781,5.14996889325204,5.06762119624224,,,
Starwood Waypoint - Invitation Homes,32819,0,0,0,4,199.914237067073,200.247827110932,200.236821007529,197.593689585217,195.64784318862,194.936914276441,194.158206548553,193.756605783567,,,
Starwood Waypoint - Invitation Homes,32820,0,0,0,4,10.8347750865052,10.986327469844,12.0735113686794,13.0580042667955,12.9362246257126,12.8353328742937,13.1704366458459,12.8741767581572,,,
Starwood Waypoint - Invitation Homes,32821,0,0,0,4,764.775794950871,763.764029615025,758.840856869389,795.670911059619,790.461122566176,789.617178578063,787.738814270023,785.948725705743,,,
Starwood Waypoint - Invitation Homes,32822,0,0,0,4,8.80067861037536,8.57069309222069,8.50298141247767,8.58391649164112,8.44167154227604,8.38569189869194,8.45659971761251,8.46043411271848,,,
Starwood Waypoint - Invitation Homes,32824,0,0,0,4,4.26469690373548,4.96609947230139,5.15559459699967,5.33832522084591,5.19207443582623,5.10983461684131,5.24311480455525,5.32549903574969,,,
Starwood Waypoint - Invitation Homes,32825,0,0,0,4,9.86521789028748,10.3398114573635,11.7563766803108,13.7118637784343,10.8492494207477,10.980921666116,11.555802936095,11.7264399124915,,,
Starwood Waypoint - Invitation Homes,32826,0,0,0,4,8.34642836357095,8.98033334426846,9.70753363841268,10.1969247896295,10.812981013133,10.6273266659281,11.0198079234253,11.1376936362499,,,
Starwood Waypoint - Invitation Homes,32827,0,0,0,4,34.1433833332154,23.0838038503553,19.2233756247597,18.5817408809567,18.7897481045297,18.5617354184488,17.6670127946652,17.5744171621545,,,
Starwood Waypoint - Invitation Homes,32828,0,0,0,4,2.90998939974365,3.41317104054348,3.6214998583641,3.66580915170992,3.64188244678286,3.86732394657947,4.0894765247945,4.26923156415344,,,
Starwood Waypoint - Invitation Homes,32829,0,0,0,4,5.27873586054531,5.91818678738383,5.99273387895888,6.44687182464799,6.42419964954995,6.37242895631718,6.40474009192905,6.40474009192905,,,
Starwood Waypoint - Invitation Homes,32835,0,0,0,4,15.4156019408367,20.2428542298966,20.3121688404174,19.9803276605153,19.7345130296788,19.5760482427998,19.4638167614812,19.385132874772,,,
Starwood Waypoint - Invitation Homes,32837,0,0,0,4,14.5616854499407,14.8740862742386,15.0126925070873,14.8855852384644,14.7729633974413,14.8474938507337,14.9190067679986,14.9290901832115,,,
Starwood Waypoint - Invitation Homes,32839,0,0,0,4,22.6298841053227,22.5399477193067,22.6833083089122,23.6999958430531,22.6650245381463,22.1308746708389,21.9688496903734,21.9138056975895,,,
Starwood Waypoint - Invitation Homes,32905,0,0,0,4,3.43953895869471,3.43092188683953,3.34695245898074,3.27357047980887,3.20713954301133,3.15370104137818,3.13671631159501,3.12609034584697,,,
Starwood Waypoint - Invitation Homes,32907,0,0,0,4,1.56993111042787,1.56932633356709,1.54113594838007,1.53246737780454,1.50420365354255,1.4648142679779,1.46156658217187,1.45977098699609,,,
Starwood Waypoint - Invitation Homes,32927,0,0,0,4,2.8467713022651,3.01723409154341,2.99598419072713,2.98397649375477,2.92849077438195,2.84531625292377,2.83181577979428,2.81519878722676,,,
Starwood Waypoint - Invitation Homes,32931,0,0,0,4,1.87190903860614,1.80158608630596,1.77194263656718,1.73027005287398,1.69843312296407,1.67450109628438,1.65040926452957,1.64907645855412,,,
Starwood Waypoint - Invitation Homes,32935,0,0,0,4,4.15164539979252,4.03468408822887,3.90850750555728,3.67566914767409,3.3556340444323,3.01303145743633,2.89017971861399,2.8568783785788,,,
Starwood Waypoint - Invitation Homes,32940,0,0,0,4,6.09630263266007,4.73049786279143,4.65317432391365,4.47292504230999,4.13785608953249,3.560169726843,3.31226382256206,3.30920740401845,,,
Starwood Waypoint - Invitation Homes,32952,0,0,0,4,4.03938104858478,3.89807339057627,3.79125532603684,3.72975001293929,3.77321087132117,3.74443443581345,3.84384038073388,3.78089999872903,,,
Starwood Waypoint - Invitation Homes,32955,0,0,0,4,2.09335432283133,2.02591553797964,1.96656945894327,1.93026458483743,1.91323540142462,1.85902437123043,1.82688665714671,1.85259610072696,,,
Starwood Waypoint - Invitation Homes,33009,0,0,0,4,0.719873555039116,0.725796390800101,0.70440989728314,0.715413196891778,0.721690254512441,0.749865009761951,0.763683022621575,0.763696780693323,,,
Starwood Waypoint - Invitation Homes,33012,0,0,0,4,7.19612126378603,7.27186914817425,7.27251548700416,7.85840943658647,8.13342009146816,8.26906838781499,8.25306066780615,8.24756936636696,,,
Starwood Waypoint - Invitation Homes,33013,0,0,0,4,5.93163219455073,6.09996570644719,6.13368323796362,6.25196912413359,6.232786977801,6.2880050448178,6.21540358680665,6.25777777777778,,,
Starwood Waypoint - Invitation Homes,33014,0,0,0,4,31.9452968788859,32.1502245258774,32.0613821354423,31.8459447307495,31.8410557177461,31.846863506998,31.8690772276635,31.826047448123,,,
Starwood Waypoint - Invitation Homes,33015,0,0,0,4,17.2854490788923,17.2570455685617,17.2293604798559,17.286775841146,17.1201092696714,16.9217184952283,17.3676665007373,17.3741490902914,,,
Starwood Waypoint - Invitation Homes,33018,0,0,0,4,2.98314007289179,3.13991769547325,3.23724057863134,3.26587650742715,3.17463705011411,3.19819459901443,3.45602201537963,3.48969060291669,,,
Starwood Waypoint - Invitation Homes,33019,0,0,0,4,2.65336270148036,2.64228289212858,2.65302899508531,2.83813356423414,1.77174157738749,1.75475067009074,1.75334378881161,1.74858978437473,,,
Starwood Waypoint - Invitation Homes,33020,0,0,0,4,2.23747937526016,2.34739837710586,2.39067342077365,2.41242437533223,2.43168269744566,2.44942862928364,2.5565928237469,2.57842761720922,,,
Starwood Waypoint - Invitation Homes,33021,0,0,0,4,25.0600234800326,25.2897178250008,25.4062048442134,25.2393926919274,25.1813838890031,25.1278498962832,24.7676754834034,24.7229726772193,,,
Starwood Waypoint - Invitation Homes,33023,0,0,0,4,1.67968986206387,2.10729483893847,2.33479230043265,2.42121313407734,2.42954691720383,3.31398578969858,3.56917496064351,3.54728826419768,,,
Starwood Waypoint - Invitation Homes,33024,0,0,0,4,2.2906483772424,2.5498904261798,2.57787984525547,2.58086392126983,2.52979257497688,2.58790188609654,3.2254805661753,3.18095737571347,,,
Starwood Waypoint - Invitation Homes,33025,0,0,0,4,23.9843179555989,23.9539705197923,23.8244113397136,17.249182337765,16.8019592269486,16.0940061267302,17.0761189567295,17.0694582157899,,,
Starwood Waypoint - Invitation Homes,33026,0,0,0,4,2.7598462120672,2.86339100346021,2.93750860445694,2.94445068991545,2.931877586099,2.91586382479286,2.99336649370706,2.99444015457281,,,
Starwood Waypoint - Invitation Homes,33027,0,0,0,4,1.73880877710235,2.1935419584929,2.78314007508929,2.98350833215498,2.97703252809404,2.96417886153072,3.05047204566378,3.0508276373338,,,
Starwood Waypoint - Invitation Homes,33029,0,0,0,4,6.60106439927306,8.67099008916889,10.7068466705945,11.1215801631849,11.1655540985698,11.5403713200838,12.2080872215614,12.2257300444127,,,
Starwood Waypoint - Invitation Homes,33055,0,0,0,4,4.32257129973446,4.40483588280727,4.38207333635129,4.35657326049499,4.41884515943694,4.46330696137451,4.49718714156226,4.51958532996745,,,
Starwood Waypoint - Invitation Homes,33056,0,0,0,4,5.71717306876964,5.95889653358593,6.27350410175531,6.31280868023112,6.24451184492194,6.37684035041425,7.65289077314712,7.81322744489065,,,
Starwood Waypoint - Invitation Homes,33060,0,0,0,4,11.3806564583535,12.2678802325783,12.7701378479729,12.7171125515352,12.4655530540284,12.2997861096036,13.5530865089484,13.4989846811599,,,
Starwood Waypoint - Invitation Homes,33063,0,0,0,4,1.39366908335318,1.46454569484939,1.55908223299254,1.62992924924441,1.6693758147658,1.78719187660018,1.94573089164362,1.93593557539237,,,
Starwood Waypoint - Invitation Homes,33064,0,0,0,4,4.68072319487745,4.72917801228473,5.34362711285441,5.72317520973112,5.79206561973989,5.88396232468744,5.94843231741661,5.92004627663445,,,
Starwood Waypoint - Invitation Homes,33065,0,0,0,4,3.53052187466539,3.92462692021813,4.70481157239237,5.84815631058004,6.61195473329804,7.10853154493038,7.62572923331702,7.58274668196779,,,
Starwood Waypoint - Invitation Homes,33067,0,0,0,4,5.67853009259259,7.10068863716572,7.43373908751098,7.57973267683623,7.44433001683381,7.78254077066336,8.15087175597945,8.14617722941013,,,
Starwood Waypoint - Invitation Homes,33068,0,0,0,4,27.7774150052946,27.8083980549039,28.1440084396637,27.6667217498662,25.2422496763762,24.8191709359773,24.6528539665408,24.5896387481625,,,
Starwood Waypoint - Invitation Homes,33069,0,0,0,4,13.4777654950871,11.9136437800821,11.7595220468785,11.4348666226789,12.0649813258735,11.7221707477702,11.4001565974098,11.3416803163266,,,
Starwood Waypoint - Invitation Homes,33071,0,0,0,4,11.8469263298851,12.0802101418469,12.3510718642452,12.288652280945,12.2258532363882,12.0455812655878,14.7292984362355,14.6566611476081,,,
Starwood Waypoint - Invitation Homes,33073,0,0,0,4,84.1280539549824,84.0868752736598,85.8695371462775,84.8714515742755,84.2551001427738,83.2564011289874,83.5200718470982,83.3308476539537,,,
Starwood Waypoint - Invitation Homes,33127,0,0,0,4,6.55721807450162,6.79468023317749,7.18390639661546,7.27662927753466,7.42224151693812,7.43753179942337,7.43529362163359,7.63268270271071,,,
Starwood Waypoint - Invitation Homes,33133,0,0,0,4,6.06027450019257,6.24041808512269,6.36015138189306,6.42130175786251,6.43068407552016,6.38615470989547,9.2878228086773,9.82654692178224,,,
Starwood Waypoint - Invitation Homes,33134,0,0,0,4,6.39082458877924,4.63504177348175,4.53090543452838,4.51581864899456,4.39155678147654,5.15438466151318,4.053477247359,4.04897624960355,,,
Starwood Waypoint - Invitation Homes,33137,0,0,0,4,15.4260445107234,11.8732873505821,12.3064333624871,10.3606928720146,10.0425463775451,8.7025979846463,8.07742393418145,7.93742189256298,,,
Starwood Waypoint - Invitation Homes,33139,0,0,0,4,6.51145629533692,5.61305700264065,5.70914792137626,5.74245165088771,5.90686409841703,6.09206788527835,7.37308070110744,7.37994273030419,,,
Starwood Waypoint - Invitation Homes,33147,0,0,0,4,3.90379852101872,3.27134407886428,3.37415681154107,3.35765696529485,3.31521324199673,3.33072573795099,3.34146309956379,3.31334495545993,,,
Starwood Waypoint - Invitation Homes,33150,0,0,0,4,5.16912647411906,5.39919313743811,5.45422699028057,5.38454874653148,6.24275864588698,6.30941335060661,6.53041870435371,6.67987494547041,,,
Starwood Waypoint - Invitation Homes,33157,0,0,0,4,6.55134178541276,6.78703988570304,6.79359551679844,6.81435683107907,6.82564308097335,6.96302212464214,7.21890250245254,7.20785664007313,,,
Starwood Waypoint - Invitation Homes,33161,0,0,0,4,7.13333066392011,7.12530042285934,6.9631737506954,6.76107726237622,6.72705307525034,6.89151805849404,7.22782174094128,7.51930483560337,,,
Starwood Waypoint - Invitation Homes,33162,0,0,0,4,9.12637715645449,10.0868896578239,10.1897128143872,9.47214637447782,9.37934484895432,9.64929707098998,9.72528665542451,9.96565097615437,,,
Starwood Waypoint - Invitation Homes,33165,0,0,0,4,3.3630653728169,3.38065343513075,3.34214545685457,3.34583329186035,3.33406213499982,3.36301828976348,3.55436086711756,3.55107990468213,,,
Starwood Waypoint - Invitation Homes,33168,0,0,0,4,5.18045782125136,5.4731641531851,5.83725605264144,5.64085431557352,5.5701443272913,5.52993749258638,5.69250338135433,5.68401510798443,,,
Starwood Waypoint - Invitation Homes,33169,0,0,0,4,9.57371036634885,9.85994088650183,9.91766731746517,9.83879121835643,9.92494042160342,10.9941907309665,11.6382357224641,11.6091828432811,,,
Starwood Waypoint - Invitation Homes,33175,0,0,0,4,2.78357641143698,2.92321873232404,2.96952908587258,2.91105360407471,2.86164855217376,2.86739071179144,2.94530364687233,2.95317942763472,,,
Starwood Waypoint - Invitation Homes,33176,0,0,0,4,31.5314783649199,32.1606335392069,31.9997374346729,31.7537001349204,31.5794726731958,31.3020520843907,31.2443978179571,31.2154872482365,,,
Starwood Waypoint - Invitation Homes,33177,0,0,0,4,4.66608924805853,5.42539251300668,5.97089914461185,6.27384400248456,6.36237671913377,6.47747479024524,8.67741081007087,8.69245914852974,,,
Starwood Waypoint - Invitation Homes,33178,0,0,0,4,8.87126890170233,9.08964380061464,9.18261705349481,8.03401315486618,7.46846125086792,7.34604551997047,7.2259691043874,7.23032390121386,,,
Starwood Waypoint - Invitation Homes,33179,0,0,0,4,1.93834784495363,2.03197778834368,2.23113867604203,2.22253492682567,2.20695353059571,2.23241630073803,2.3279488198993,2.32663051446944,,,
Starwood Waypoint - Invitation Homes,33182,0,0,0,4,12.9388141494941,14.0053570490713,14.8112987794962,14.6421517084148,14.3969393564579,14.4972021851577,15.2232677361355,15.1821706500617,,,
Starwood Waypoint - Invitation Homes,33184,0,0,0,4,6.64422631797817,6.85612654910335,6.78912914104344,6.79470746696596,6.76714779907991,6.82660304264364,7.02176809976726,7.07267115539762,,,
Starwood Waypoint - Invitation Homes,33185,0,0,0,4,12.830300664874,13.9039723374499,13.61242840351,13.0288865889869,12.6467820097394,17.263123305522,13.7286451053344,13.7739205478786,,,
Starwood Waypoint - Invitation Homes,33186,0,0,0,4,3.009684209848,3.47086097868174,4.51978965726608,4.64832479127342,4.63441349901789,4.3734000230179,4.91487376319089,4.90668472956714,,,
Starwood Waypoint - Invitation Homes,33187,0,0,0,4,15.8160052546671,10.6254205113418,10.74890001004,10.6397433802599,10.232362030224,9.99520079205826,10.5964402320555,10.6026752660255,,,
Starwood Waypoint - Invitation Homes,33189,0,0,0,4,3.45709305987427,3.74207731076662,3.8615822865016,3.78649220847693,3.83236938621033,3.85788435688518,4.35788016942025,4.43149713170337,,,
Starwood Waypoint - Invitation Homes,33190,0,0,0,4,9.03808188537062,9.57137757604427,8.79472189028619,7.93641097809288,7.88784062439606,7.97380915498928,8.86444444444445,8.87440660547101,,,
Starwood Waypoint - Invitation Homes,33193,0,0,0,4,8.3904798317857,8.61561561019455,8.49897939631421,8.39249183094687,8.3213016337356,8.166888736054,8.78068397254571,8.76954466892355,,,
Starwood Waypoint - Invitation Homes,33196,0,0,0,4,114.177829154482,128.252097124141,130.357971649713,124.991420140783,123.28957382452,121.942668720216,123.113686374117,122.717198220271,,,
Starwood Waypoint - Invitation Homes,33301,0,0,0,4,3.40636986132502,3.27799170496553,3.17725723929128,2.99162097343988,2.91701734316351,2.95585122496753,3.05179823961383,3.03625459632659,,,
Starwood Waypoint - Invitation Homes,33308,0,0,0,4,1.11546549169122,1.13094583192343,1.13198592888547,1.19425091723296,1.20743503327677,1.21303358803069,1.18896397846368,1.18896310851051,,,
